alert_id,room_id,alert_type,message,triggered_at,is_read
ALT-2020-10-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2020-10-06T17:00:00Z,False
ALT-2020-10-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2020-10-06T21:00:00Z,False
ALT-2020-10-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2020-10-07T00:00:00Z,False
ALT-2020-10-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2020-10-07T02:00:00Z,False
ALT-2020-10-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2020-10-07T16:00:00Z,False
ALT-2020-10-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2020-10-07T17:00:00Z,False
ALT-2020-10-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2020-10-07T18:00:00Z,False
ALT-2020-10-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2020-10-07T20:00:00Z,False
ALT-2020-10-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2020-10-08T05:00:00Z,False
ALT-2020-10-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2020-10-08T15:00:00Z,False
ALT-2020-10-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2020-10-09T06:00:00Z,False
ALT-2020-11-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2020-11-04T06:00:00Z,False
ALT-2020-11-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2020-11-04T16:00:00Z,False
ALT-2020-11-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2020-11-04T23:00:00Z,False
ALT-2020-11-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2020-11-05T14:00:00Z,False
ALT-2020-11-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2020-11-05T20:00:00Z,False
ALT-2020-11-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2020-11-06T07:00:00Z,False
ALT-2020-11-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2020-11-06T11:00:00Z,False
ALT-2020-11-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2020-11-06T12:00:00Z,False
ALT-2020-11-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2020-11-06T18:00:00Z,False
ALT-2020-11-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2020-11-06T21:00:00Z,False
ALT-2020-11-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2020-11-07T00:00:00Z,False
ALT-2020-11-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2020-11-07T06:00:00Z,False
ALT-2020-11-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2020-11-07T07:00:00Z,False
ALT-2020-11-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2020-11-07T09:00:00Z,False
ALT-2020-11-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2020-11-07T18:00:00Z,False
ALT-2020-11-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2020-11-07T19:00:00Z,False
ALT-2020-11-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2020-11-08T01:00:00Z,False
ALT-2020-11-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2020-11-08T07:00:00Z,False
ALT-2020-11-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2020-11-08T08:00:00Z,False
ALT-2020-11-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2020-11-08T15:00:00Z,False
ALT-2020-12-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2020-12-03T17:00:00Z,False
ALT-2020-12-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2020-12-03T21:00:00Z,False
ALT-2020-12-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2020-12-04T12:00:00Z,False
ALT-2020-12-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2020-12-04T17:00:00Z,False
ALT-2020-12-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2020-12-04T21:00:00Z,False
ALT-2020-12-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2020-12-04T23:00:00Z,False
ALT-2020-12-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2020-12-05T15:00:00Z,False
ALT-2020-12-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2020-12-05T17:00:00Z,False
ALT-2020-12-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2020-12-05T19:00:00Z,False
ALT-2020-12-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2020-12-05T19:00:00Z,False
ALT-2020-12-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2020-12-05T20:00:00Z,False
ALT-2020-12-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2020-12-05T21:00:00Z,False
ALT-2020-12-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2020-12-06T05:00:00Z,False
ALT-2020-12-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2020-12-06T11:00:00Z,False
ALT-2020-12-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2020-12-06T14:00:00Z,False
ALT-2020-12-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2020-12-06T17:00:00Z,False
ALT-2020-12-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2020-12-06T20:00:00Z,False
ALT-2020-12-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2020-12-06T21:00:00Z,False
ALT-2020-12-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2020-12-07T09:00:00Z,False
ALT-2020-12-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2020-12-07T19:00:00Z,False
ALT-2021-01-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-01-03T17:00:00Z,False
ALT-2021-01-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-01-03T20:00:00Z,False
ALT-2021-01-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-01-04T10:00:00Z,False
ALT-2021-01-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-01-04T16:00:00Z,False
ALT-2021-01-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-01-04T19:00:00Z,False
ALT-2021-01-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-01-04T20:00:00Z,False
ALT-2021-01-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-01-05T08:00:00Z,False
ALT-2021-01-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-01-05T10:00:00Z,False
ALT-2021-01-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-01-05T16:00:00Z,False
ALT-2021-01-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-01-05T17:00:00Z,False
ALT-2021-01-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-01-05T18:00:00Z,False
ALT-2021-01-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-01-05T20:00:00Z,False
ALT-2021-01-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-01-05T23:00:00Z,False
ALT-2021-01-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-01-06T06:00:00Z,False
ALT-2021-01-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-01-06T11:00:00Z,False
ALT-2021-01-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-01-06T17:00:00Z,False
ALT-2021-01-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-01-06T20:00:00Z,False
ALT-2021-01-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-01-06T22:00:00Z,False
ALT-2021-01-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-01-07T06:00:00Z,False
ALT-2021-01-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-01-07T14:00:00Z,False
ALT-2021-02-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-02-03T21:00:00Z,False
ALT-2021-02-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-02-04T05:00:00Z,False
ALT-2021-02-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-02-04T16:00:00Z,False
ALT-2021-02-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-02-04T21:00:00Z,False
ALT-2021-02-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-02-05T03:00:00Z,False
ALT-2021-02-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-02-05T11:00:00Z,False
ALT-2021-02-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-02-05T12:00:00Z,False
ALT-2021-02-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-02-05T13:00:00Z,False
ALT-2021-02-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-02-05T20:00:00Z,False
ALT-2021-02-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-02-06T01:00:00Z,False
ALT-2021-02-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-02-06T05:00:00Z,False
ALT-2021-02-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-02-06T07:00:00Z,False
ALT-2021-02-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-02-06T12:00:00Z,False
ALT-2021-02-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-02-06T15:00:00Z,False
ALT-2021-02-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-02-06T15:00:00Z,False
ALT-2021-02-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-02-06T16:00:00Z,False
ALT-2021-02-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-02-06T22:00:00Z,False
ALT-2021-02-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-02-07T07:00:00Z,False
ALT-2021-02-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-02-07T09:00:00Z,False
ALT-2021-02-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-02-07T19:00:00Z,False
ALT-2021-03-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-03-04T09:00:00Z,False
ALT-2021-03-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-03-04T16:00:00Z,False
ALT-2021-03-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-03-04T21:00:00Z,False
ALT-2021-03-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-03-05T14:00:00Z,False
ALT-2021-03-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-03-06T01:00:00Z,False
ALT-2021-03-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-03-06T08:00:00Z,False
ALT-2021-03-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-03-06T17:00:00Z,False
ALT-2021-03-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-03-06T18:00:00Z,False
ALT-2021-03-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-03-06T20:00:00Z,False
ALT-2021-03-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-03-06T21:00:00Z,False
ALT-2021-03-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-03-07T06:00:00Z,False
ALT-2021-03-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-03-07T07:00:00Z,False
ALT-2021-03-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-03-07T11:00:00Z,False
ALT-2021-03-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-03-07T17:00:00Z,False
ALT-2021-03-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-03-07T20:00:00Z,False
ALT-2021-03-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-03-08T01:00:00Z,False
ALT-2021-03-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-03-08T06:00:00Z,False
ALT-2021-03-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-03-08T07:00:00Z,False
ALT-2021-03-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-03-08T15:00:00Z,False
ALT-2021-03-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-03-09T07:00:00Z,False
ALT-2021-04-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-04-04T10:00:00Z,False
ALT-2021-04-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-04-04T11:00:00Z,False
ALT-2021-04-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-04-04T22:00:00Z,False
ALT-2021-04-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-04-05T07:00:00Z,False
ALT-2021-04-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-04-05T15:00:00Z,False
ALT-2021-04-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-04-06T02:00:00Z,False
ALT-2021-04-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-04-06T07:00:00Z,False
ALT-2021-04-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-04-06T10:00:00Z,False
ALT-2021-04-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-04-06T16:00:00Z,False
ALT-2021-04-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-04-06T18:00:00Z,False
ALT-2021-04-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-04-06T21:00:00Z,False
ALT-2021-04-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-04-07T03:00:00Z,False
ALT-2021-04-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-04-07T07:00:00Z,False
ALT-2021-04-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-04-07T10:00:00Z,False
ALT-2021-04-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-04-07T15:00:00Z,False
ALT-2021-04-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-04-07T19:00:00Z,False
ALT-2021-04-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-04-07T23:00:00Z,False
ALT-2021-04-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-04-08T05:00:00Z,False
ALT-2021-04-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-04-08T17:00:00Z,False
ALT-2021-04-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-04-08T23:00:00Z,False
ALT-2021-05-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-05-04T07:00:00Z,False
ALT-2021-05-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-05-04T12:00:00Z,False
ALT-2021-05-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-05-05T00:00:00Z,False
ALT-2021-05-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-05-05T11:00:00Z,False
ALT-2021-05-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-05-05T19:00:00Z,False
ALT-2021-05-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-05-05T21:00:00Z,False
ALT-2021-05-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-05-06T08:00:00Z,False
ALT-2021-05-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-05-06T08:00:00Z,False
ALT-2021-05-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-05-06T10:00:00Z,False
ALT-2021-05-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-05-06T21:00:00Z,False
ALT-2021-05-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-05-06T23:00:00Z,False
ALT-2021-05-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-05-07T01:00:00Z,False
ALT-2021-05-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-05-07T01:00:00Z,False
ALT-2021-05-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-05-07T08:00:00Z,False
ALT-2021-05-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-05-07T18:00:00Z,False
ALT-2021-05-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-05-07T18:00:00Z,False
ALT-2021-05-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-05-07T20:00:00Z,False
ALT-2021-05-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-05-08T11:00:00Z,False
ALT-2021-05-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-05-08T15:00:00Z,False
ALT-2021-05-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-05-08T17:00:00Z,False
ALT-2021-06-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-06-03T15:00:00Z,False
ALT-2021-06-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-06-03T20:00:00Z,False
ALT-2021-06-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-06-04T09:00:00Z,False
ALT-2021-06-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-06-04T15:00:00Z,False
ALT-2021-06-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-06-04T20:00:00Z,False
ALT-2021-06-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-06-05T08:00:00Z,False
ALT-2021-06-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-06-05T09:00:00Z,False
ALT-2021-06-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-06-05T11:00:00Z,False
ALT-2021-06-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-06-05T14:00:00Z,False
ALT-2021-06-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-06-05T15:00:00Z,False
ALT-2021-06-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-06-05T18:00:00Z,False
ALT-2021-06-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-06-05T19:00:00Z,False
ALT-2021-06-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2021-06-06T05:00:00Z,False
ALT-2021-06-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-06-06T07:00:00Z,False
ALT-2021-06-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2021-06-06T08:00:00Z,False
ALT-2021-06-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2021-06-06T14:00:00Z,False
ALT-2021-06-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2021-06-06T14:00:00Z,False
ALT-2021-06-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2021-06-06T15:00:00Z,False
ALT-2021-06-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2021-06-06T18:00:00Z,False
ALT-2021-06-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2021-06-07T13:00:00Z,False
ALT-2021-07-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2021-07-03T14:00:00Z,False
ALT-2021-07-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2021-07-03T18:00:00Z,False
ALT-2021-07-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2021-07-04T07:00:00Z,False
ALT-2021-07-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2021-07-04T09:00:00Z,False
ALT-2021-07-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2021-07-04T11:00:00Z,False
ALT-2021-07-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2021-07-04T17:00:00Z,False
ALT-2021-07-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2021-07-04T21:00:00Z,False
ALT-2021-07-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2021-07-05T00:00:00Z,False
ALT-2021-07-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2021-07-05T08:00:00Z,False
ALT-2021-07-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2021-07-05T09:00:00Z,False
ALT-2021-07-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2021-07-05T18:00:00Z,False
ALT-2021-07-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2021-07-05T18:00:00Z,False
ALT-2021-07-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2021-07-05T18:00:00Z,False
